,0
723,0.09090909090909091
724,0.6944444444444444
725,0.8888888888888888
726,0.5555555555555556
727,0.14285714285714285
728,0.37735849056603776
729,1.0
730,0.918918918918919
731,0.6363636363636364
732,0.4444444444444444
733,0.27058823529411763
734,0.0
735,0.65
736,0.45
737,0.4948453608247423
738,0.7708333333333334
739,0.8372093023255814
740,0.4647887323943662
741,0.8095238095238095
742,0.21794871794871795
743,0.8571428571428571
744,0.7547169811320755
745,0.7857142857142857
746,0.8125
747,0.875
748,0.46875
749,0.76
750,0.8484848484848485
751,0.68
752,0.3333333333333333
753,0.8378378378378378
754,0.15625
755,0.95
756,0.8771929824561403
757,0.8888888888888888
758,0.9423076923076923
759,0.5833333333333334
760,0.2
761,0.2727272727272727
762,0.47619047619047616
763,0.6666666666666666
764,0.918918918918919
765,0.975
766,0.7027027027027027
767,0.7424242424242424
768,0.7380952380952381
769,0.9047619047619048
770,0.9459459459459459
771,0.9245283018867925
772,1.0
773,0.8
774,0.6388888888888888
775,0.5517241379310345
776,0.6266666666666667
777,0.6
778,0.75
779,0.875
780,0.7321428571428571
781,0.5945945945945946
782,0.9107142857142857
783,0.7777777777777778
784,0.5
785,0.796875
786,1.0
787,0.38095238095238093
788,0.9047619047619048
789,0.6037735849056604
790,0.6774193548387096
791,0.2903225806451613
792,0.5660377358490566
793,0.8974358974358975
794,0.6515151515151515
795,0.0
796,0.7551020408163265
797,0.6363636363636364
798,0.7575757575757576
799,0.9180327868852459
800,0.9642857142857143
801,0.8333333333333334
802,0.046511627906976744
803,0.3103448275862069
804,0.9622641509433962
805,0.8333333333333334
806,0.8055555555555556
807,0.6896551724137931
808,0.8787878787878788
809,0.03571428571428571
810,0.7692307692307693
811,0.8378378378378378
812,0.7014925373134329
813,0.47368421052631576
814,0.4888888888888889
815,0.9130434782608695
816,0.5671641791044776
817,0.0625
818,0.6666666666666666
819,0.7272727272727273
820,0.47058823529411764
821,0.43548387096774194
822,0.9166666666666666
823,0.9078947368421053
824,0.5217391304347826
825,0.8245614035087719
826,0.9454545454545454
827,0.8571428571428571
828,0.46153846153846156
829,0.6909090909090909
830,0.5087719298245614
831,0.9019607843137255
832,0.7931034482758621
833,0.7555555555555555
834,0.8125
835,0.5849056603773585
836,0.2903225806451613
837,0.18518518518518517
838,0.9
839,0.7714285714285715
840,0.7142857142857143
841,0.3902439024390244
842,0.3380281690140845
843,0.775
844,0.35555555555555557
845,0.34615384615384615
846,0.6060606060606061
847,0.8653846153846154
848,0.7777777777777778
849,0.8333333333333334
850,0.9166666666666666
851,0.4444444444444444
852,0.9661016949152542
853,0.6285714285714286
854,0.6981132075471698
855,0.3877551020408163
856,0.4077669902912621
857,0.7
858,0.8571428571428571
859,0.8461538461538461
860,0.9333333333333333
861,0.3695652173913043
862,0.46153846153846156
863,0.7142857142857143
864,0.5161290322580645
865,0.7777777777777778
866,0.37254901960784315
867,0.39436619718309857
868,0.35714285714285715
869,0.08333333333333333
870,0.9047619047619048
871,0.6666666666666666
872,0.9166666666666666
873,0.9516129032258065
874,0.8367346938775511
875,0.5164835164835165
876,0.3023255813953488
877,0.8846153846153846
878,0.8809523809523809
879,0.95
880,0.9736842105263158
881,0.7916666666666666
882,0.7647058823529411
883,0.14634146341463414
884,0.8688524590163934
885,0.42857142857142855
886,0.8823529411764706
887,0.21818181818181817
888,0.6052631578947368
889,0.88
890,0.46153846153846156
891,0.9696969696969697
892,0.6774193548387096
893,1.0
894,0.9487179487179487
895,0.7619047619047619
896,0.7962962962962963
897,0.7611940298507462
898,0.8888888888888888
899,0.5222222222222223
900,0.8
901,0.4520547945205479
902,0.28205128205128205
903,0.5625
904,0.6
905,0.8679245283018868
906,0.7111111111111111
907,0.29411764705882354
908,0.6363636363636364
909,0.5686274509803921
910,0.75
911,0.6274509803921569
912,0.6888888888888889
913,0.8409090909090909
914,0.9210526315789473
915,0.42857142857142855
916,0.7307692307692307
917,0.7058823529411765
918,0.9090909090909091
919,0.8773584905660378
920,0.1702127659574468
921,0.5526315789473685
922,0.7121212121212122
923,0.5789473684210527
924,0.6590909090909091
925,0.2
926,0.9130434782608695
927,0.46875
928,0.6790123456790124
929,0.8461538461538461
930,0.9777777777777777
931,0.5
932,0.25
933,0.75
934,0.7368421052631579
935,0.9166666666666666
936,0.75
937,0.6785714285714286
938,0.9545454545454546
939,0.8378378378378378
940,0.7555555555555555
941,0.9555555555555556
942,0.6153846153846154
943,0.8333333333333334
944,0.625
945,0.6304347826086957
946,0.9577464788732394
947,0.5483870967741935
948,0.8
949,0.9264705882352942
950,0.45454545454545453
951,0.7368421052631579
952,0.7058823529411765
953,0.14814814814814814
954,0.7323943661971831
955,0.9074074074074074
956,0.9245283018867925
957,0.8153846153846154
958,0.44680851063829785
959,0.7058823529411765
960,0.8529411764705882
961,0.631578947368421
962,0.6923076923076923
963,0.46774193548387094
964,0.7945205479452054
965,0.2692307692307692
966,0.782608695652174
967,0.7391304347826086
968,0.813953488372093
969,0.7674418604651163
970,0.95
971,0.7727272727272727
972,0.6428571428571429
973,0.53125
974,0.7777777777777778
975,0.5471698113207547
976,0.9722222222222222
977,0.7
978,0.7333333333333333
979,0.7142857142857143
980,0.8611111111111112
981,0.6716417910447762
982,0.8
983,0.8297872340425532
984,0.18181818181818182
985,0.5301204819277109
986,0.44776119402985076
987,0.7777777777777778
988,0.8809523809523809
989,0.8888888888888888
990,0.9090909090909091
991,0.8142857142857143
992,0.6851851851851852
993,0.7538461538461538
994,0.5833333333333334
995,0.4444444444444444
996,0.7222222222222222
997,0.58
998,0.0
999,0.8478260869565217
1000,0.5555555555555556
1001,0.7450980392156863
1002,0.029411764705882353
1003,0.7837837837837838
1004,1.0
1005,0.6507936507936508
1006,0.95
1007,0.9
1008,0.41025641025641024
1009,0.4794520547945205
1010,0.75
1011,0.9361702127659575
1012,0.9772727272727273
1013,0.48214285714285715
1014,0.5471698113207547
1015,0.8928571428571429
1016,0.8846153846153846
1017,0.5409836065573771
1018,0.717391304347826
1019,0.9444444444444444
1020,1.0
1021,0.7714285714285715
1022,0.6129032258064516
1023,0.5294117647058824
1024,0.8809523809523809
1025,0.9830508474576272
1026,0.15384615384615385
1027,0.7142857142857143
1028,0.8125
1029,0.9230769230769231
1030,0.9047619047619048
1031,0.44
1032,0.7647058823529411
1033,0.8823529411764706
1034,0.8095238095238095
1035,0.6756756756756757
1036,0.5897435897435898
1037,0.5
1038,0.7941176470588235
1039,0.6825396825396826
1040,0.7804878048780488
1041,0.6
1042,0.5555555555555556
1043,0.8589743589743589
1044,0.7352941176470589
1045,0.46808510638297873
1046,0.16279069767441862
1047,0.6976744186046512
1048,0.9743589743589743
1049,0.5576923076923077
1050,0.8
1051,0.8153846153846154
1052,0.15
1053,0.7540983606557377
1054,0.7884615384615384
1055,0.3333333333333333
1056,0.8363636363636363
1057,0.576271186440678
1058,0.6744186046511628
1059,0.5416666666666666
1060,0.8703703703703703
1061,0.6774193548387096
1062,0.6944444444444444
1063,0.673469387755102
1064,1.0
1065,0.9318181818181818
1066,0.5416666666666666
1067,0.35135135135135137
1068,0.13513513513513514
1069,0.7313432835820896
1070,0.6491228070175439
1071,0.8428571428571429
1072,0.8095238095238095
1073,0.9111111111111111
1074,0.6111111111111112
1075,0.5555555555555556
1076,0.1702127659574468
1077,0.7419354838709677
1078,0.6122448979591837
1079,0.7045454545454546
1080,0.041666666666666664
1081,0.6666666666666666
1082,0.8409090909090909
1083,0.9824561403508771
1084,0.574468085106383
1085,0.7105263157894737
1086,0.625
1087,0.8095238095238095
1088,0.34285714285714286
1089,0.7551020408163265
1090,0.6037735849056604
1091,0.9230769230769231
1092,0.5185185185185185
1093,0.42105263157894735
1094,0.8571428571428571
1095,0.8653846153846154
1096,0.9210526315789473
1097,0.5833333333333334
1098,0.9411764705882353
1099,0.509090909090909
1100,0.7674418604651163
1101,0.5238095238095238
1102,0.75
1103,0.9310344827586207
1104,0.5510204081632653
1105,0.8378378378378378
1106,0.88
1107,0.4897959183673469
1108,0.8333333333333334
1109,0.65
1110,0.5538461538461539
1111,0.3898305084745763
1112,0.9642857142857143
1113,0.7704918032786885
1114,0.6666666666666666
1115,0.47435897435897434
1116,0.75
1117,0.9047619047619048
1118,0.875
1119,0.8297872340425532
1120,0.9615384615384616
1121,0.6486486486486487
1122,0.9795918367346939
1123,0.5428571428571428
1124,0.75
1125,0.631578947368421
1126,0.8
1127,0.6727272727272727
1128,0.5833333333333334
1129,0.8823529411764706
1130,0.3137254901960784
1131,1.0
1132,0.5068493150684932
1133,0.7857142857142857
1134,0.8260869565217391
1135,0.6666666666666666
1136,0.5714285714285714
1137,0.6888888888888889
1138,0.5316455696202531
1139,0.9459459459459459
1140,0.59375
1141,0.043478260869565216
1142,0.7631578947368421
1143,0.5142857142857142
1144,0.4727272727272727
1145,0.8
1146,0.38095238095238093
1147,0.8769230769230769
1148,0.5660377358490566
1149,0.3974358974358974
1150,0.6451612903225806
1151,0.03389830508474576
1152,0.6666666666666666
1153,0.0
1154,0.5555555555555556
1155,0.5
1156,1.0
1157,0.0
1158,0.574468085106383
1159,0.48936170212765956
1160,0.7142857142857143
1161,0.24242424242424243
1162,0.5925925925925926
1163,0.6451612903225806
1164,0.24675324675324675
1165,0.0
1166,0.7439024390243902
1167,0.9375
1168,0.6666666666666666
1169,0.7272727272727273
1170,0.5555555555555556
1171,0.8169014084507042
1172,0.7241379310344828
1173,0.7307692307692307
1174,0.5813953488372093
1175,0.25
1176,0.9838709677419355
1177,0.7027027027027027
1178,0.7333333333333333
1179,0.8571428571428571
1180,0.2127659574468085
1181,0.8679245283018868
1182,0.5617977528089888
1183,0.7662337662337663
1184,0.37894736842105264
1185,0.7857142857142857
1186,0.74
1187,0.6
1188,0.6481481481481481
1189,0.5070422535211268
1190,0.6842105263157895
1191,0.7142857142857143
1192,0.9487179487179487
1193,0.38095238095238093
1194,0.8333333333333334
1195,0.75
1196,0.20930232558139536
1197,0.7560975609756098
1198,0.8648648648648649
1199,0.44
1200,0.717391304347826
1201,0.8055555555555556
1202,0.647887323943662
1203,0.8
1204,0.8301886792452831
1205,0.9259259259259259
1206,0.6304347826086957
1207,1.0
1208,0.42105263157894735
1209,0.52
1210,0.7368421052631579
1211,0.18181818181818182
1212,0.5362318840579711
1213,0.9733333333333334
1214,0.8085106382978723
1215,0.8108108108108109
1216,0.5434782608695652
1217,0.7777777777777778
1218,0.9
1219,0.7619047619047619
1220,0.06896551724137931
1221,0.391304347826087
1222,0.8292682926829268
1223,0.8333333333333334
1224,0.7402597402597403
1225,0.2222222222222222
1226,0.5952380952380952
1227,0.8235294117647058
1228,0.8064516129032258
1229,0.391304347826087
1230,0.71875
1231,0.7692307692307693
1232,0.6344086021505376
1233,0.5245901639344263
1234,0.9310344827586207
1235,0.8409090909090909
1236,0.5441176470588235
1237,0.22448979591836735
1238,0.7894736842105263
1239,0.7021276595744681
1240,0.6666666666666666
1241,0.8260869565217391
1242,0.95
1243,0.9545454545454546
1244,0.7777777777777778
1245,1.0
1246,0.6944444444444444
1247,0.98
1248,0.5238095238095238
1249,0.21428571428571427
1250,0.8974358974358975
1251,0.2926829268292683
1252,0.34375
1253,0.5925925925925926
1254,0.9285714285714286
1255,0.391304347826087
1256,0.7551020408163265
1257,0.6481481481481481
1258,0.29310344827586204
1259,0.5675675675675675
1260,0.2236842105263158
1261,1.0
1262,0.2727272727272727
1263,0.5
1264,0.49333333333333335
1265,0.8780487804878049
1266,0.65
1267,0.6666666666666666
1268,0.2
1269,0.4375
1270,0.6727272727272727
1271,0.16129032258064516
1272,0.6666666666666666
1273,0.5068493150684932
1274,0.7333333333333333
1275,0.10294117647058823
1276,0.7272727272727273
1277,0.8275862068965517
1278,0.7794117647058824
1279,0.5161290322580645
1280,0.9117647058823529
1281,0.48936170212765956
1282,0.76
1283,0.16666666666666666
1284,0.6440677966101694
1285,0.8
1286,0.3333333333333333
1287,0.3888888888888889
1288,0.6304347826086957
1289,0.4
1290,0.5263157894736842
1291,0.8461538461538461
1292,0.8085106382978723
1293,0.4666666666666667
1294,0.36363636363636365
1295,0.6764705882352942
1296,0.9090909090909091
1297,1.0
1298,0.8095238095238095
1299,0.8275862068965517
1300,0.8823529411764706
1301,0.6216216216216216
1302,0.967741935483871
1303,0.8
1304,0.9148936170212766
1305,0.5172413793103449
1306,0.6938775510204082
1307,0.2727272727272727
1308,0.19047619047619047
1309,0.7317073170731707
1310,0.5135135135135135
1311,0.9333333333333333
1312,0.5333333333333333
1313,0.673469387755102
1314,0.7088607594936709
1315,0.48214285714285715
1316,0.5625
1317,0.5909090909090909
1318,0.9523809523809523
1319,0.6363636363636364
1320,0.65625
1321,0.7428571428571429
1322,0.40425531914893614
1323,0.711864406779661
1324,0.9047619047619048
1325,0.475
1326,0.5555555555555556
1327,0.025
1328,0.47619047619047616
1329,0.9375
1330,0.8392857142857143
1331,0.4838709677419355
1332,0.3111111111111111
1333,0.2
1334,0.5857142857142857
1335,0.8863636363636364
1336,0.8214285714285714
1337,0.75
1338,0.43529411764705883
1339,0.6666666666666666
1340,0.717391304347826
1341,0.9
1342,0.71875
1343,0.4375
1344,0.9861111111111112
1345,0.2222222222222222
1346,0.5
1347,0.7555555555555555
1348,0.5846153846153846
1349,0.6111111111111112
1350,0.9259259259259259
1351,0.6458333333333334
1352,0.7058823529411765
1353,0.43478260869565216
1354,0.11904761904761904
1355,0.8571428571428571
1356,0.8536585365853658
1357,0.7833333333333333
1358,0.3
1359,0.5185185185185185
1360,0.6226415094339622
1361,0.3191489361702128
1362,0.75
1363,0.6956521739130435
1364,0.9130434782608695
1365,0.5606060606060606
1366,0.7142857142857143
1367,0.12903225806451613
1368,0.609375
1369,0.5370370370370371
1370,0.8444444444444444
1371,0.9090909090909091
1372,0.6956521739130435
1373,0.9
1374,1.0
1375,0.5714285714285714
1376,0.925
1377,0.8431372549019608
1378,0.8181818181818182
1379,0.9803921568627451
1380,0.48
1381,0.6410256410256411
1382,0.8846153846153846
1383,0.02702702702702703
1384,0.2777777777777778
1385,0.92
1386,0.84375
